AgentStats.Q0_025,AgentStats.Q0_500,AgentStats.Q0_975,Alg,Samples
0.016777472872814617,0.016905114321295697,0.017033390364456946,POEM log (variance_penalisation_strength = 0.0),5000
0.01679012932518627,0.016917816598532514,0.017046138434647196,POEM log (variance_penalisation_strength = 0.05),5000
0.01677650246033217,0.0169041404812872,0.017032413101772725,POEM log (variance_penalisation_strength = 0.1),5000
0.01679273490995567,0.016920438908997693,0.017048777538630988,POEM log (variance_penalisation_strength = 0.25),5000
0.016777145396377126,0.01690477951001831,0.017033048157269026,POEM log (variance_penalisation_strength = 0.5),5000
0.016788652332627413,0.01691633138785374,0.017044644981809576,POEM log (variance_penalisation_strength = 1.0),5000
0.016776662284652483,0.01690429859260377,0.017032569474470738,POEM log (variance_penalisation_strength = 2.0),5000
