AgentStats.Q0_025,AgentStats.Q0_500,AgentStats.Q0_975,Alg,Samples
0.014348921662992549,0.014466958188090342,0.014585630742286138,POEM no log (variance_penalisation_strength = 0.0),5000
0.013452600806520448,0.013566803467420415,0.013681641723373716,POEM no log (variance_penalisation_strength = 0.05),5000
0.01946138476332831,0.019599181537617305,0.019737614198633957,POEM no log (variance_penalisation_strength = 0.1),5000
0.015646191624095078,0.015769477023114164,0.01589339794996436,POEM no log (variance_penalisation_strength = 0.25),5000
0.015206439601351665,0.01532795463669557,0.015450105204559694,POEM no log (variance_penalisation_strength = 0.5),5000
0.01513243128832616,0.015253736891157218,0.01537567897994685,POEM no log (variance_penalisation_strength = 1.0),5000
0.014882288746706041,0.015002408726355821,0.015123163455289967,POEM no log (variance_penalisation_strength = 2.0),5000
