AgentStats.Q0_025,AgentStats.Q0_500,AgentStats.Q0_975,Alg,Samples
0.010203902607843365,0.010303164597942237,0.010403061524504764,POEM no log (variance_penalisation_strength = 0.0),5000
0.010242547088999496,0.010342018375605836,0.010442124851128276,POEM no log (variance_penalisation_strength = 0.05),5000
0.011073245989349934,0.011176774052867985,0.011280938082122938,POEM no log (variance_penalisation_strength = 0.1),5000
0.010451108323627771,0.010551592493069462,0.010652711800967052,POEM no log (variance_penalisation_strength = 0.25),5000
0.0096768969510093,0.009773587898529688,0.009870914420569532,POEM no log (variance_penalisation_strength = 0.5),5000
0.011264520311598763,0.011368921887844857,0.01147395911490312,POEM no log (variance_penalisation_strength = 1.0),5000
0.010021370392766864,0.010119715763781062,0.01021869585395263,POEM no log (variance_penalisation_strength = 2.0),5000
